phase,target_N_star,outer_seed_index,outer_seed_value,inner_seed_value,selected_sensor_ids,selected_sensor_count,selected_sensor_set_hash
3,40,35,295645734,2379124860,"[""81432130003"", ""81432130004"", ""81432130005"", ""81432131001"", ""81432131002"", ""81432131006"", ""81432131012"", ""81432131014"", ""81432131015"", ""81432131016"", ""81432144008"", ""81432144015"", ""81432144016"", ""81432144017"", ""81432144019"", ""81432144020"", ""81432144021"", ""81432144023"", ""81432144024"", ""81432144025"", ""81432144030"", ""81432147001"", ""81432147023"", ""81432147037"", ""81432147038"", ""81432147039"", ""81432147043"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147053"", ""81432147054"", ""81432147055"", ""81432147056"", ""81432147060"", ""81432147061"", ""81432147068"", ""81432147069"", ""81432147070"", ""81432147076""]",40,da80040c62735b93
3,40,36,1449219371,2261383531,"[""81432130003"", ""81432130004"", ""81432130005"", ""81432130008"", ""81432131001"", ""81432131002"", ""81432131005"", ""81432131006"", ""81432131012"", ""81432131013"", ""81432131015"", ""81432144006"", ""81432144007"", ""81432144009"", ""81432144015"", ""81432144016"", ""81432144017"", ""81432144020"", ""81432144023"", ""81432144026"", ""81432144031"", ""81432147008"", ""81432147023"", ""81432147033"", ""81432147036"", ""81432147037"", ""81432147039"", ""81432147040"", ""81432147041"", ""81432147043"", ""81432147044"", ""81432147046"", ""81432147049"", ""81432147053"", ""81432147054"", ""81432147055"", ""81432147056"", ""81432147057"", ""81432147064"", ""81432147068""]",40,4bc0f19d0d01836c
3,40,37,2371338285,242445015,"[""81432130003"", ""81432130005"", ""81432130008"", ""81432131004"", ""81432131006"", ""81432131009"", ""81432131012"", ""81432131013"", ""81432131014"", ""81432131015"", ""81432144006"", ""81432144008"", ""81432144009"", ""81432144014"", ""81432144016"", ""81432144021"", ""81432144023"", ""81432144024"", ""81432144026"", ""81432144027"", ""81432147001"", ""81432147004"", ""81432147008"", ""81432147033"", ""81432147036"", ""81432147039"", ""81432147043"", ""81432147044"", ""81432147045"", ""81432147046"", ""81432147051"", ""81432147053"", ""81432147054"", ""81432147055"", ""81432147060"", ""81432147062"", ""81432147065"", ""81432147069"", ""81432147070"", ""81432147072""]",40,1259dc99442f3ad8
3,40,38,441981770,1995037958,"[""81432130008"", ""81432131004"", ""81432131006"", ""81432131009"", ""81432131011"", ""81432131012"", ""81432131013"", ""81432131014"", ""81432144007"", ""81432144008"", ""81432144009"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144017"", ""81432144022"", ""81432144023"", ""81432144024"", ""81432144030"", ""81432144031"", ""81432147008"", ""81432147023"", ""81432147033"", ""81432147037"", ""81432147038"", ""81432147040"", ""81432147044"", ""81432147045"", ""81432147047"", ""81432147049"", ""81432147053"", ""81432147054"", ""81432147056"", ""81432147057"", ""81432147060"", ""81432147061"", ""81432147062"", ""81432147069"", ""81432147070"", ""81432147076""]",40,c733f9cd6e0b650a
3,40,39,1010533325,824897405,"[""81432130003"", ""81432130004"", ""81432130008"", ""81432131002"", ""81432131004"", ""81432131005"", ""81432131006"", ""81432131009"", ""81432131011"", ""81432131012"", ""81432131014"", ""81432131015"", ""81432131016"", ""81432144006"", ""81432144007"", ""81432144008"", ""81432144009"", ""81432144015"", ""81432144016"", ""81432144020"", ""81432144021"", ""81432144023"", ""81432144024"", ""81432144026"", ""81432144027"", ""81432144030"", ""81432147001"", ""81432147004"", ""81432147034"", ""81432147036"", ""81432147040"", ""81432147049"", ""81432147050"", ""81432147051"", ""81432147054"", ""81432147055"", ""81432147057"", ""81432147060"", ""81432147061"", ""81432147076""]",40,63792afdff468f87
3,40,40,209147228,3982014265,"[""81432130005"", ""81432130008"", ""81432131001"", ""81432131005"", ""81432131007"", ""81432131011"", ""81432131012"", ""81432131013"", ""81432131014"", ""81432131015"", ""81432131016"", ""81432144006"", ""81432144007"", ""81432144009"", ""81432144017"", ""81432144020"", ""81432144021"", ""81432144022"", ""81432144023"", ""81432144026"", ""81432144027"", ""81432144031"", ""81432147001"", ""81432147023"", ""81432147033"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147038"", ""81432147040"", ""81432147041"", ""81432147044"", ""81432147049"", ""81432147051"", ""81432147056"", ""81432147057"", ""81432147060"", ""81432147062"", ""81432147072"", ""81432147076""]",40,3052e20952e91351
3,40,41,2551857772,3870105805,"[""81432130004"", ""81432130005"", ""81432131004"", ""81432131005"", ""81432131007"", ""81432131009"", ""81432131011"", ""81432131012"", ""81432131016"", ""81432144006"", ""81432144007"", ""81432144009"", ""81432144017"", ""81432144019"", ""81432144020"", ""81432144024"", ""81432144025"", ""81432144026"", ""81432144030"", ""81432144031"", ""81432147008"", ""81432147033"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147039"", ""81432147041"", ""81432147044"", ""81432147045"", ""81432147046"", ""81432147049"", ""81432147053"", ""81432147056"", ""81432147057"", ""81432147060"", ""81432147061"", ""81432147065"", ""81432147068"", ""81432147069"", ""81432147070""]",40,89e6004320db0c7e
3,40,42,3054544597,1938800166,"[""81432130004"", ""81432130005"", ""81432130008"", ""81432131002"", ""81432131005"", ""81432131006"", ""81432131009"", ""81432131012"", ""81432131013"", ""81432131014"", ""81432131015"", ""81432144006"", ""81432144007"", ""81432144009"", ""81432144014"", ""81432144017"", ""81432144021"", ""81432144022"", ""81432144023"", ""81432144025"", ""81432144031"", ""81432147001"", ""81432147004"", ""81432147033"", ""81432147034"", ""81432147038"", ""81432147039"", ""81432147040"", ""81432147043"", ""81432147049"", ""81432147050"", ""81432147053"", ""81432147054"", ""81432147056"", ""81432147057"", ""81432147062"", ""81432147064"", ""81432147065"", ""81432147068"", ""81432147069""]",40,8b531528495995c2
3,40,43,2132595814,763826910,"[""81432130005"", ""81432130008"", ""81432131002"", ""81432131004"", ""81432131005"", ""81432131006"", ""81432131009"", ""81432131011"", ""81432131012"", ""81432131013"", ""81432131016"", ""81432144007"", ""81432144008"", ""81432144009"", ""81432144014"", ""81432144017"", ""81432144019"", ""81432144022"", ""81432144023"", ""81432147001"", ""81432147008"", ""81432147033"", ""81432147034"", ""81432147036"", ""81432147038"", ""81432147040"", ""81432147043"", ""81432147044"", ""81432147045"", ""81432147047"", ""81432147049"", ""81432147054"", ""81432147055"", ""81432147057"", ""81432147061"", ""81432147062"", ""81432147064"", ""81432147068"", ""81432147069"", ""81432147072""]",40,d1ab1a91e3e3cc29
3,40,44,1975317182,3204611255,"[""81432130003"", ""81432130004"", ""81432130005"", ""81432130008"", ""81432131001"", ""81432131002"", ""81432131004"", ""81432131007"", ""81432131009"", ""81432131011"", ""81432131013"", ""81432131016"", ""81432144007"", ""81432144008"", ""81432144009"", ""81432144015"", ""81432144016"", ""81432144020"", ""81432144021"", ""81432144022"", ""81432144023"", ""81432144025"", ""81432144030"", ""81432144031"", ""81432147001"", ""81432147008"", ""81432147033"", ""81432147034"", ""81432147039"", ""81432147040"", ""81432147043"", ""81432147044"", ""81432147045"", ""81432147046"", ""81432147049"", ""81432147056"", ""81432147057"", ""81432147062"", ""81432147069"", ""81432147070""]",40,2f173fe61b31c6a2
3,40,45,1579107829,704988430,"[""81432130003"", ""81432130004"", ""81432130005"", ""81432131006"", ""81432131007"", ""81432131011"", ""81432131014"", ""81432131016"", ""81432144006"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144019"", ""81432144020"", ""81432144021"", ""81432144022"", ""81432144023"", ""81432144025"", ""81432147001"", ""81432147008"", ""81432147034"", ""81432147036"", ""81432147038"", ""81432147043"", ""81432147045"", ""81432147046"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147051"", ""81432147053"", ""81432147054"", ""81432147057"", ""81432147064"", ""81432147065"", ""81432147068"", ""81432147069"", ""81432147070"", ""81432147072"", ""81432147076""]",40,ab3003158f4ea948
3,40,46,3708638270,832772669,"[""81432130004"", ""81432130008"", ""81432131002"", ""81432131004"", ""81432131007"", ""81432131013"", ""81432131014"", ""81432131015"", ""81432131016"", ""81432144006"", ""81432144007"", ""81432144008"", ""81432144009"", ""81432144015"", ""81432144019"", ""81432144022"", ""81432144023"", ""81432144024"", ""81432144025"", ""81432144027"", ""81432144030"", ""81432147001"", ""81432147004"", ""81432147023"", ""81432147034"", ""81432147036"", ""81432147043"", ""81432147044"", ""81432147046"", ""81432147049"", ""81432147051"", ""81432147055"", ""81432147057"", ""81432147060"", ""81432147062"", ""81432147064"", ""81432147065"", ""81432147068"", ""81432147069"", ""81432147072""]",40,431a33ee8cd394ab
3,40,47,1850802772,3798486085,"[""81432130003"", ""81432130004"", ""81432131002"", ""81432131005"", ""81432131006"", ""81432131011"", ""81432131012"", ""81432144007"", ""81432144008"", ""81432144009"", ""81432144014"", ""81432144016"", ""81432144019"", ""81432144020"", ""81432144022"", ""81432144023"", ""81432144024"", ""81432144027"", ""81432144030"", ""81432144031"", ""81432147001"", ""81432147004"", ""81432147033"", ""81432147034"", ""81432147037"", ""81432147038"", ""81432147039"", ""81432147041"", ""81432147043"", ""81432147046"", ""81432147049"", ""81432147050"", ""81432147053"", ""81432147054"", ""81432147055"", ""81432147056"", ""81432147060"", ""81432147061"", ""81432147064"", ""81432147072""]",40,5c987d269a079959
3,40,48,4131112361,121528556,"[""81432130003"", ""81432130008"", ""81432131002"", ""81432131004"", ""81432131006"", ""81432131009"", ""81432131012"", ""81432131013"", ""81432131014"", ""81432131015"", ""81432131016"", ""81432144007"", ""81432144016"", ""81432144017"", ""81432144020"", ""81432144021"", ""81432144022"", ""81432144023"", ""81432144026"", ""81432144027"", ""81432144031"", ""81432147001"", ""81432147023"", ""81432147033"", ""81432147036"", ""81432147037"", ""81432147046"", ""81432147049"", ""81432147050"", ""81432147051"", ""81432147053"", ""81432147054"", ""81432147055"", ""81432147056"", ""81432147062"", ""81432147064"", ""81432147065"", ""81432147068"", ""81432147070"", ""81432147072""]",40,78e4ec60674436d0
3,40,49,1265928040,2391190201,"[""81432130004"", ""81432130005"", ""81432131001"", ""81432131005"", ""81432131006"", ""81432131007"", ""81432131011"", ""81432131012"", ""81432131014"", ""81432131015"", ""81432131016"", ""81432144007"", ""81432144008"", ""81432144009"", ""81432144015"", ""81432144016"", ""81432144021"", ""81432144023"", ""81432144026"", ""81432144027"", ""81432144030"", ""81432147001"", ""81432147004"", ""81432147023"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147038"", ""81432147044"", ""81432147045"", ""81432147046"", ""81432147047"", ""81432147049"", ""81432147051"", ""81432147054"", ""81432147055"", ""81432147062"", ""81432147065"", ""81432147068"", ""81432147076""]",40,a36bfa75da5122c4
3,40,50,495248769,3734496501,"[""81432130003"", ""81432130004"", ""81432130005"", ""81432130008"", ""81432131002"", ""81432131004"", ""81432131007"", ""81432131013"", ""81432131016"", ""81432144006"", ""81432144007"", ""81432144009"", ""81432144015"", ""81432144022"", ""81432144024"", ""81432144026"", ""81432144027"", ""81432144031"", ""81432147004"", ""81432147008"", ""81432147023"", ""81432147036"", ""81432147038"", ""81432147039"", ""81432147043"", ""81432147044"", ""81432147045"", ""81432147046"", ""81432147047"", ""81432147050"", ""81432147051"", ""81432147054"", ""81432147055"", ""81432147057"", ""81432147060"", ""81432147062"", ""81432147064"", ""81432147065"", ""81432147070"", ""81432147072""]",40,825691a3e0ce765f
3,40,51,618409017,2947474091,"[""81432130005"", ""81432131001"", ""81432131005"", ""81432131006"", ""81432131009"", ""81432131011"", ""81432131012"", ""81432131014"", ""81432131015"", ""81432144006"", ""81432144008"", ""81432144009"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144017"", ""81432144020"", ""81432144024"", ""81432144031"", ""81432147001"", ""81432147004"", ""81432147023"", ""81432147033"", ""81432147034"", ""81432147037"", ""81432147039"", ""81432147041"", ""81432147043"", ""81432147045"", ""81432147046"", ""81432147049"", ""81432147051"", ""81432147055"", ""81432147056"", ""81432147057"", ""81432147061"", ""81432147065"", ""81432147068"", ""81432147069"", ""81432147076""]",40,a79b7d8183740775
3,40,52,675926225,209816980,"[""81432130005"", ""81432130008"", ""81432131001"", ""81432131002"", ""81432131004"", ""81432131005"", ""81432131006"", ""81432131009"", ""81432131011"", ""81432131012"", ""81432131013"", ""81432131014"", ""81432131016"", ""81432144006"", ""81432144009"", ""81432144015"", ""81432144016"", ""81432144017"", ""81432144019"", ""81432144021"", ""81432144025"", ""81432144026"", ""81432144027"", ""81432144030"", ""81432144031"", ""81432147001"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147039"", ""81432147040"", ""81432147043"", ""81432147049"", ""81432147051"", ""81432147055"", ""81432147060"", ""81432147061"", ""81432147062"", ""81432147064"", ""81432147069""]",40,31e2c2d4700ea42a
3,40,53,120145321,2028350511,"[""81432130003"", ""81432130004"", ""81432130005"", ""81432130008"", ""81432131002"", ""81432131004"", ""81432131005"", ""81432131009"", ""81432131013"", ""81432131015"", ""81432131016"", ""81432144007"", ""81432144008"", ""81432144009"", ""81432144014"", ""81432144017"", ""81432144019"", ""81432144020"", ""81432144024"", ""81432144027"", ""81432147001"", ""81432147004"", ""81432147008"", ""81432147023"", ""81432147034"", ""81432147037"", ""81432147038"", ""81432147040"", ""81432147041"", ""81432147044"", ""81432147047"", ""81432147053"", ""81432147054"", ""81432147056"", ""81432147062"", ""81432147065"", ""81432147068"", ""81432147069"", ""81432147070"", ""81432147072""]",40,e1015e2263085a0a
3,40,54,775882725,42912822,"[""81432130004"", ""81432130008"", ""81432131001"", ""81432131002"", ""81432131004"", ""81432131005"", ""81432131006"", ""81432131009"", ""81432131011"", ""81432131012"", ""81432131013"", ""81432131014"", ""81432144006"", ""81432144007"", ""81432144014"", ""81432144015"", ""81432144017"", ""81432144023"", ""81432144025"", ""81432144026"", ""81432144027"", ""81432144030"", ""81432147001"", ""81432147023"", ""81432147033"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147038"", ""81432147039"", ""81432147040"", ""81432147044"", ""81432147049"", ""81432147054"", ""81432147055"", ""81432147060"", ""81432147061"", ""81432147062"", ""81432147069"", ""81432147076""]",40,2695e7b9bc5663ef
3,40,55,3449799552,2043994738,"[""81432130004"", ""81432130008"", ""81432131002"", ""81432131004"", ""81432131005"", ""81432131006"", ""81432131009"", ""81432144006"", ""81432144007"", ""81432144009"", ""81432144015"", ""81432144016"", ""81432144017"", ""81432144019"", ""81432144022"", ""81432144025"", ""81432144026"", ""81432144031"", ""81432147004"", ""81432147008"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147040"", ""81432147043"", ""81432147045"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147051"", ""81432147055"", ""81432147057"", ""81432147060"", ""81432147062"", ""81432147064"", ""81432147068"", ""81432147069"", ""81432147070"", ""81432147072"", ""81432147076""]",40,719ba762638f34e3
3,40,56,1809939047,3563279380,"[""81432130008"", ""81432131001"", ""81432131002"", ""81432131004"", ""81432131006"", ""81432131007"", ""81432131009"", ""81432131015"", ""81432144007"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144019"", ""81432144021"", ""81432144022"", ""81432144024"", ""81432144025"", ""81432144026"", ""81432144030"", ""81432147001"", ""81432147004"", ""81432147008"", ""81432147023"", ""81432147033"", ""81432147034"", ""81432147036"", ""81432147038"", ""81432147039"", ""81432147040"", ""81432147041"", ""81432147044"", ""81432147045"", ""81432147051"", ""81432147054"", ""81432147056"", ""81432147057"", ""81432147061"", ""81432147062"", ""81432147068"", ""81432147076""]",40,7f993a63e8eeafb3
3,40,57,987924387,3129617815,"[""81432130003"", ""81432130004"", ""81432131004"", ""81432131006"", ""81432131007"", ""81432131012"", ""81432131014"", ""81432131015"", ""81432144007"", ""81432144009"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144017"", ""81432144020"", ""81432144021"", ""81432144023"", ""81432144024"", ""81432147004"", ""81432147008"", ""81432147023"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147038"", ""81432147039"", ""81432147040"", ""81432147043"", ""81432147044"", ""81432147047"", ""81432147049"", ""81432147053"", ""81432147054"", ""81432147055"", ""81432147057"", ""81432147061"", ""81432147062"", ""81432147065"", ""81432147068"", ""81432147070""]",40,7148964c1a7d6dcb
3,40,58,3064089304,73203547,"[""81432130003"", ""81432130004"", ""81432131004"", ""81432131005"", ""81432131006"", ""81432131007"", ""81432131011"", ""81432131012"", ""81432131014"", ""81432131016"", ""81432144009"", ""81432144014"", ""81432144015"", ""81432144017"", ""81432144019"", ""81432144020"", ""81432144021"", ""81432144022"", ""81432144025"", ""81432144027"", ""81432144030"", ""81432144031"", ""81432147001"", ""81432147004"", ""81432147023"", ""81432147034"", ""81432147036"", ""81432147040"", ""81432147043"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147053"", ""81432147055"", ""81432147056"", ""81432147057"", ""81432147060"", ""81432147061"", ""81432147065"", ""81432147068""]",40,174cfad7ad52c3b0
3,40,59,3165266738,4020962475,"[""81432130004"", ""81432130005"", ""81432130008"", ""81432131005"", ""81432131007"", ""81432131012"", ""81432131014"", ""81432144008"", ""81432144014"", ""81432144015"", ""81432144019"", ""81432144020"", ""81432144021"", ""81432144025"", ""81432144026"", ""81432147001"", ""81432147004"", ""81432147008"", ""81432147033"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147040"", ""81432147041"", ""81432147044"", ""81432147046"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147053"", ""81432147054"", ""81432147055"", ""81432147057"", ""81432147061"", ""81432147062"", ""81432147064"", ""81432147065"", ""81432147069"", ""81432147070"", ""81432147076""]",40,b39e574fa9e6db4e
3,40,60,3297821387,1438487339,"[""81432130004"", ""81432130005"", ""81432131001"", ""81432131002"", ""81432131005"", ""81432131006"", ""81432131011"", ""81432131014"", ""81432131015"", ""81432131016"", ""81432144007"", ""81432144008"", ""81432144017"", ""81432144019"", ""81432144022"", ""81432144024"", ""81432144025"", ""81432144026"", ""81432144030"", ""81432144031"", ""81432147008"", ""81432147023"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147038"", ""81432147039"", ""81432147043"", ""81432147044"", ""81432147046"", ""81432147049"", ""81432147053"", ""81432147054"", ""81432147055"", ""81432147057"", ""81432147064"", ""81432147065"", ""81432147069"", ""81432147070"", ""81432147072""]",40,13610cd915e9f267
3,40,61,1175409130,4206483349,"[""81432130004"", ""81432130005"", ""81432130008"", ""81432131001"", ""81432131006"", ""81432131007"", ""81432131009"", ""81432131012"", ""81432131013"", ""81432131014"", ""81432131016"", ""81432144006"", ""81432144007"", ""81432144008"", ""81432144014"", ""81432144016"", ""81432144017"", ""81432144019"", ""81432144020"", ""81432144022"", ""81432144023"", ""81432144027"", ""81432147001"", ""81432147008"", ""81432147033"", ""81432147036"", ""81432147038"", ""81432147039"", ""81432147043"", ""81432147045"", ""81432147046"", ""81432147051"", ""81432147053"", ""81432147056"", ""81432147057"", ""81432147061"", ""81432147062"", ""81432147064"", ""81432147069"", ""81432147076""]",40,4634b780153b368f
3,40,62,607565427,3057795450,"[""81432130004"", ""81432130005"", ""81432130008"", ""81432131004"", ""81432131005"", ""81432131007"", ""81432131009"", ""81432131012"", ""81432131014"", ""81432131016"", ""81432144006"", ""81432144007"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144021"", ""81432144022"", ""81432144024"", ""81432144025"", ""81432144026"", ""81432144027"", ""81432144031"", ""81432147001"", ""81432147008"", ""81432147033"", ""81432147036"", ""81432147043"", ""81432147044"", ""81432147046"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147053"", ""81432147054"", ""81432147055"", ""81432147056"", ""81432147065"", ""81432147069"", ""81432147070"", ""81432147072""]",40,a93f8f96d736ea88
3,40,63,1382083551,4276986057,"[""81432130003"", ""81432130004"", ""81432130005"", ""81432131001"", ""81432131005"", ""81432131007"", ""81432131009"", ""81432131012"", ""81432131015"", ""81432144009"", ""81432144015"", ""81432144017"", ""81432144020"", ""81432144021"", ""81432144022"", ""81432144023"", ""81432144027"", ""81432144030"", ""81432144031"", ""81432147001"", ""81432147004"", ""81432147008"", ""81432147023"", ""81432147033"", ""81432147034"", ""81432147037"", ""81432147038"", ""81432147039"", ""81432147040"", ""81432147044"", ""81432147047"", ""81432147050"", ""81432147054"", ""81432147055"", ""81432147056"", ""81432147057"", ""81432147061"", ""81432147062"", ""81432147068"", ""81432147070""]",40,8dbccf01e8395d62
3,40,64,841267181,730819651,"[""81432130005"", ""81432130008"", ""81432131001"", ""81432131004"", ""81432131009"", ""81432131013"", ""81432131016"", ""81432144006"", ""81432144007"", ""81432144008"", ""81432144015"", ""81432144022"", ""81432144023"", ""81432144025"", ""81432144026"", ""81432144030"", ""81432147001"", ""81432147004"", ""81432147008"", ""81432147023"", ""81432147033"", ""81432147036"", ""81432147038"", ""81432147045"", ""81432147046"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147051"", ""81432147053"", ""81432147054"", ""81432147057"", ""81432147060"", ""81432147061"", ""81432147062"", ""81432147064"", ""81432147065"", ""81432147070"", ""81432147072"", ""81432147076""]",40,487ce238d044d4af
3,40,65,3576497906,3580756981,"[""81432130003"", ""81432130005"", ""81432131002"", ""81432131004"", ""81432131006"", ""81432131007"", ""81432131009"", ""81432131011"", ""81432131012"", ""81432131013"", ""81432144007"", ""81432144008"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144017"", ""81432144021"", ""81432144023"", ""81432144024"", ""81432144026"", ""81432144027"", ""81432147023"", ""81432147033"", ""81432147036"", ""81432147038"", ""81432147040"", ""81432147041"", ""81432147044"", ""81432147046"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147055"", ""81432147060"", ""81432147061"", ""81432147062"", ""81432147065"", ""81432147070"", ""81432147072"", ""81432147076""]",40,d1098a26fd5a021b
3,40,66,2738413261,703574388,"[""81432130003"", ""81432130005"", ""81432130008"", ""81432131002"", ""81432131005"", ""81432131007"", ""81432131009"", ""81432131013"", ""81432144007"", ""81432144008"", ""81432144009"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144021"", ""81432144022"", ""81432144026"", ""81432144027"", ""81432144030"", ""81432144031"", ""81432147001"", ""81432147008"", ""81432147023"", ""81432147034"", ""81432147038"", ""81432147039"", ""81432147043"", ""81432147049"", ""81432147053"", ""81432147054"", ""81432147056"", ""81432147060"", ""81432147061"", ""81432147064"", ""81432147065"", ""81432147068"", ""81432147069"", ""81432147070"", ""81432147072"", ""81432147076""]",40,7fd922bcf753b343
3,40,67,1533998648,1729682615,"[""81432130004"", ""81432131001"", ""81432131002"", ""81432131007"", ""81432131009"", ""81432131011"", ""81432131013"", ""81432131014"", ""81432131016"", ""81432144007"", ""81432144014"", ""81432144015"", ""81432144017"", ""81432144019"", ""81432144020"", ""81432144022"", ""81432144023"", ""81432144027"", ""81432144030"", ""81432147008"", ""81432147023"", ""81432147033"", ""81432147036"", ""81432147037"", ""81432147039"", ""81432147041"", ""81432147045"", ""81432147046"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147051"", ""81432147055"", ""81432147060"", ""81432147061"", ""81432147062"", ""81432147064"", ""81432147068"", ""81432147072"", ""81432147076""]",40,2f0c60610b006d08
3,40,68,932966015,2289455542,"[""81432130003"", ""81432130004"", ""81432130005"", ""81432131001"", ""81432131004"", ""81432131007"", ""81432131009"", ""81432131011"", ""81432131012"", ""81432144006"", ""81432144008"", ""81432144009"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144020"", ""81432144022"", ""81432144024"", ""81432144027"", ""81432144030"", ""81432147023"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147038"", ""81432147039"", ""81432147041"", ""81432147043"", ""81432147045"", ""81432147046"", ""81432147050"", ""81432147053"", ""81432147054"", ""81432147056"", ""81432147057"", ""81432147060"", ""81432147062"", ""81432147065"", ""81432147070"", ""81432147072""]",40,2705c07348ed6acf
3,40,69,1142686380,970607152,"[""81432130003"", ""81432130004"", ""81432131001"", ""81432131004"", ""81432131006"", ""81432131007"", ""81432131009"", ""81432131011"", ""81432131012"", ""81432131013"", ""81432144006"", ""81432144007"", ""81432144009"", ""81432144014"", ""81432144017"", ""81432144020"", ""81432144021"", ""81432144023"", ""81432144024"", ""81432147004"", ""81432147023"", ""81432147033"", ""81432147034"", ""81432147036"", ""81432147037"", ""81432147038"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147051"", ""81432147053"", ""81432147054"", ""81432147055"", ""81432147056"", ""81432147061"", ""81432147062"", ""81432147064"", ""81432147065"", ""81432147069"", ""81432147072""]",40,6ec327f601d73c73
3,40,70,3787008493,1719694114,"[""81432130003"", ""81432131001"", ""81432131002"", ""81432131004"", ""81432131005"", ""81432131006"", ""81432131009"", ""81432131012"", ""81432131013"", ""81432131014"", ""81432131016"", ""81432144009"", ""81432144016"", ""81432144021"", ""81432144023"", ""81432144027"", ""81432144031"", ""81432147001"", ""81432147004"", ""81432147023"", ""81432147033"", ""81432147036"", ""81432147037"", ""81432147038"", ""81432147039"", ""81432147040"", ""81432147041"", ""81432147044"", ""81432147047"", ""81432147051"", ""81432147053"", ""81432147055"", ""81432147057"", ""81432147061"", ""81432147062"", ""81432147065"", ""81432147068"", ""81432147069"", ""81432147070"", ""81432147076""]",40,c107eee1c0951351
3,40,71,282939632,1931480067,"[""81432130003"", ""81432130008"", ""81432131004"", ""81432131006"", ""81432131007"", ""81432131009"", ""81432131011"", ""81432131014"", ""81432131016"", ""81432144006"", ""81432144007"", ""81432144008"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144017"", ""81432144019"", ""81432144020"", ""81432144022"", ""81432144023"", ""81432144026"", ""81432144030"", ""81432144031"", ""81432147023"", ""81432147034"", ""81432147037"", ""81432147038"", ""81432147040"", ""81432147041"", ""81432147043"", ""81432147047"", ""81432147049"", ""81432147051"", ""81432147055"", ""81432147056"", ""81432147057"", ""81432147060"", ""81432147065"", ""81432147072"", ""81432147076""]",40,e05e198042e099a0
3,40,72,1961392525,2163470469,"[""81432130003"", ""81432130004"", ""81432130005"", ""81432131001"", ""81432131004"", ""81432131005"", ""81432131007"", ""81432131009"", ""81432131011"", ""81432131016"", ""81432144006"", ""81432144008"", ""81432144009"", ""81432144019"", ""81432144021"", ""81432144024"", ""81432144025"", ""81432144026"", ""81432144030"", ""81432144031"", ""81432147008"", ""81432147023"", ""81432147033"", ""81432147034"", ""81432147036"", ""81432147038"", ""81432147039"", ""81432147040"", ""81432147041"", ""81432147043"", ""81432147045"", ""81432147046"", ""81432147049"", ""81432147050"", ""81432147053"", ""81432147056"", ""81432147061"", ""81432147065"", ""81432147072"", ""81432147076""]",40,de170ddb027f8182
3,40,73,4057585216,122559227,"[""81432130004"", ""81432130008"", ""81432131001"", ""81432131002"", ""81432131004"", ""81432131005"", ""81432131007"", ""81432131012"", ""81432131013"", ""81432131014"", ""81432144007"", ""81432144008"", ""81432144014"", ""81432144015"", ""81432144016"", ""81432144019"", ""81432144023"", ""81432144024"", ""81432144026"", ""81432144030"", ""81432144031"", ""81432147008"", ""81432147023"", ""81432147034"", ""81432147037"", ""81432147040"", ""81432147041"", ""81432147044"", ""81432147047"", ""81432147049"", ""81432147050"", ""81432147051"", ""81432147054"", ""81432147056"", ""81432147061"", ""81432147062"", ""81432147065"", ""81432147069"", ""81432147070"", ""81432147076""]",40,c2175b6d29415ab2
