phase,phase_name,dataset_key,target_N_star,outer_seed_index,outer_seed_value,inner_seed_value,selected_sensor_set_hash,selected_sensor_order,sensor_id,station_name,latitude,longitude
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,11,DEJMD2536,O'Hare 1,41.9762844,-87.8527641
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,12,DFESS1920,Chicago Lawn 4,41.76416395,-87.7034622167
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,13,DFQDK6326,Beverly 1,41.7328393,-87.67465490629
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,14,DGTDZ6242,Forest Glen 3,41.98958085,-87.74435264432
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,15,DHCXV0760,West Garfield Park 1,41.87835895,-87.73628820535
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,16,DHJUH1119,Dunning 4,41.9491384,-87.78084362295
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,17,DIBVR6629,Beverly 2,41.71908015,-87.67444563166
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,18,DIUDG6358,North Lawndale 5,41.8528468,-87.7363577
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,19,DMKJB8675,Avalon Park 3,41.73896995,-87.58611561643
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,20,DMLFU0523,Pullman 2,41.7130402,-87.5843047413
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,21,DMLRY2750,North Park 1,41.98888865,-87.72522068118
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,22,DNBEB5545,Hermosa 1,41.9286974,-87.73569501673
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,23,DNCCJ5144,Portage Park 1,41.962849,-87.78047373604
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,24,DPWHE0976,Fuller Park 1,41.81472425,-87.63492704557
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,25,DQABT4506,Riverdale 2,41.66370695,-87.60544860892
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,26,DQIUL8061,South Shore 1,41.7641265,-87.5857492
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,27,DQUUS8611,West Town 4,41.8948325,-87.67276417878
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,28,DRCSL7614,Jefferson Park 3,41.97629145,-87.7806628029
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,29,DRDMU5348,Washington Heights 3,41.71400135,-87.63668979965
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,30,DRDZF3698,Austin 1,41.9157582,-87.76919201601
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,31,DRHPF2920,South Deering 4,41.68783235,-87.55325261923
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,32,DRJPX9457,South Deering 5,41.6767009,-87.55354965902
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,33,DRRDD3500,Hegewisch 6,41.66298535,-87.55350110056
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,34,DSHWY2305,Irving Park 3,41.9490356,-87.72654561437
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,35,DTQTJ0507,Douglas 1,41.8404121,-87.61910230081
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,36,DVNGV1890,Roseland 2,41.71389143635,-87.61998237196
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,37,DWGYM0810,Avalon Park 1,41.7505205,-87.58579258994
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,38,DWMUZ3935,Lincoln Square 2,41.96231835,-87.69021417612
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,39,DXHYE9278,Hegewisch 5,41.64887855,-87.56940151087
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,13,934321318,18946153,c90a82a3c9061fe9,40,DZTFU6199,Ashburn 7,41.73968055,-87.72068312695
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,1,DAHAJ0678,Ashburn 1,41.7522794,-87.73751065
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,2,DAJHM7956,South Chicago 3,41.73775017864,-87.53549803584
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,3,DAPBK7657,South Lawndale 2,41.8402538,-87.70343516175
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,4,DARLP7776,Armour Square 2,41.8400145,-87.63555596913
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,5,DAWUS6556,Ashburn 5,41.73545185,-87.68498598767
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,6,DBCBA3610,Austin 5,41.8669061,-87.75356439011
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,7,DBIRF2035,Gage Park 4,41.79007765,-87.70310395085
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,8,DBJPV1452,Irving Park 2,41.94881145,-87.70812985315
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,9,DCIRD2804,Near South Side 1,41.86735079697,-87.61884913697
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,10,DDGHI0125,Belmont Cragin 3,41.92893015,-87.75257875182
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,11,DDVZB7943,Hyde Park 2,41.79954752686,-87.58353859231
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,12,DEVFQ3796,Austin 3,41.8911473,-87.7527475601
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,13,DFMDU1576,Greater Grand Crossing 1,41.7770346,-87.61823783346
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,14,DFRSA4000,Near North Side 3,41.89544165,-87.61824483303
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,15,DGDNA0617,Edison Park 2,42.00333585,-87.81657557251
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,16,DGGGM0466,Bridgeport 1,41.8401321,-87.65224955236
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,17,DGZUS1041,East Side 1,41.726048,-87.53635402287
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,18,DHJUH1119,Dunning 4,41.9491384,-87.78084362295
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,19,DHNQG0980,Irving Park 1,41.96257933332,-87.74452053946
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,20,DICQL6656,Albany Park 3,41.96248775,-87.72638198462
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,21,DIHMX0551,Humboldt Park 3,41.891075,-87.70279956945
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,22,DIUZJ7853,Garfield Ridge 2,41.7903843,-87.77048382046
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,23,DIVZD0266,Archer Heights 1,41.81559185,-87.736277095
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,24,DIZEF3591,West Pullman 3,41.67596525,-87.62018065
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,25,DJGDZ3688,Roseland 3,41.70133845,-87.61992013972
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,26,DPMHQ8304,Uptown 1,41.9758539,-87.67189334395
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,27,DPQLM7176,Lake View 1,41.9486371,-87.67224304234
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,28,DQAJZ3770,Logan Square 2,41.92201145,-87.67250156058
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,29,DRDZF3698,Austin 1,41.9157582,-87.76919201601
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,30,DRJGY6541,West Elsdon 1,41.7903099,-87.73683774404
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,31,DTUGZ9693,Lake View 3,41.93498346759,-87.63645802882
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,32,DUXLQ7589,Albany Park 1,41.9752872,-87.72557704251
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,33,DVCMB9343,Belmont Cragin 2,41.9356698,-87.7630005645
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,34,DVNGV1890,Roseland 2,41.71389143635,-87.61998237196
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,35,DWRMS8182,South Chicago 1,41.7514325,-87.56903725191
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,36,DXHYE9278,Hegewisch 5,41.64887855,-87.56940151087
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,37,DYUGS4351,East Garfield Park 2,41.87840975,-87.70263428384
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,38,DYWEY8508,Lake View 2,41.9485634,-87.6540142756
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,39,DYWHJ8696,Chicago Lawn 1,41.7773501,-87.7035278237
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,14,185671399,3142552946,55f6e2ba83193a08,40,DZCNZ4799,North Center 1,41.9487138,-87.6903309
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,1,DAETQ5676,Montclare 2,41.92218035,-87.79864272546
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,2,DAHWZ2321,Albany Park 2,41.96237755,-87.70857185888
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,3,DAMWS8859,North Lawndale 2,41.8658074,-87.71918399848
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,4,DBMHJ0743,Archer Heights 4,41.8027095,-87.73730573247
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,5,DCRJT8545,Greater Grand Crossing 6,41.75146495,-87.6362956
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,6,DFKYH6865,Morgan Park 1,41.69223635,-87.67489329296
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,7,DFRKF1779,Norwood Park 2,41.99058225,-87.79848941722
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,8,DFVRF7063,Austin 2,41.90386395,-87.75296686302
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,9,DGTGR9009,South Deering 3,41.70277366369,-87.55285081796
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,10,DIBVR6629,Beverly 2,41.71908015,-87.67444563166
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,11,DIFIV9884,Dunning 3,41.94997245,-87.799195205
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,12,DIRJX6254,Greater Grand Crossing 2,41.76421335,-87.61966303202
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,13,DIUDG6358,North Lawndale 5,41.8528468,-87.7363577
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,14,DIXEX6164,Calumet Heights 1,41.72612465,-87.5862367414
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,15,DIZEF3591,West Pullman 3,41.67596525,-87.62018065
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,16,DKHYU9123,Clearing 3,41.7775443,-87.75395070108
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,17,DKTWP2892,East Side 3,41.7006795,-87.53620860009
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,18,DLTCH1397,Woodlawn 2,41.77677010296,-87.58579570606
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,19,DLUKV4510,Calumet Heights 3,41.72602304045,-87.55256172786
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,20,DLZBV6061,Auburn Gresham 4,41.7392967,-87.65309402456
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,21,DMVDY6300,McKinley Park 1,41.82770135,-87.6859207505
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,22,DPBXQ5234,North Park 2,41.9761239,-87.7082665047
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,23,DPQMK5751,Avondale 1,41.9413011,-87.71842453477
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,24,DQIUL8061,South Shore 1,41.7641265,-87.5857492
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,25,DQJDZ1252,West Pullman 1,41.67590428555,-87.65402778762
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,26,DQZEA3135,South Deering 8,41.68798065,-87.58826181539
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,27,DRJPX9457,South Deering 5,41.6767009,-87.55354965902
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,28,DSKEW3707,Washington Heights 2,41.72629795,-87.63656666475
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,29,DSMXS8409,Calumet Heights 2,41.7259095,-87.56951339891
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,30,DTQTJ0507,Douglas 1,41.8404121,-87.61910230081
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,31,DTYDP5264,Norwood Park 1,41.9884148,-87.81462388174
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,32,DWCTD3003,East Side 4,41.68755215,-87.53597050294
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,33,DWMLU4849,Portage Park 4,41.94171985,-87.7524262436
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,34,DWMUZ3935,Lincoln Square 2,41.96231835,-87.69021417612
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,35,DWRMS8182,South Chicago 1,41.7514325,-87.56903725191
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,36,DXEMM9791,Chatham 2,41.7389797,-87.60272773313
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,37,DXHYE9278,Hegewisch 5,41.64887855,-87.56940151087
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,38,DXIGM4223,Ashburn 6,41.73950785,-87.70388676765
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,39,DYHTK6723,Chatham 1,41.73916155,-87.6202683
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,15,3791086309,79600266,ac105b0c4f9ba69a,40,DZCNZ4799,North Center 1,41.9487138,-87.6903309
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,1,DAMWS8859,North Lawndale 2,41.8658074,-87.71918399848
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,2,DAPJK7781,Near West Side 2,41.87791765,-87.6685754
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,3,DARLP7776,Armour Square 2,41.8400145,-87.63555596913
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,4,DAWUS6556,Ashburn 5,41.73545185,-87.68498598767
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,5,DAYYE9472,Hyde Park 3,41.7847049,-87.58248692116
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,6,DBIRF2035,Gage Park 4,41.79007765,-87.70310395085
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,7,DBLXJ4454,New City 5,41.8023942,-87.66940364305
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,8,DCFVE7122,New City 3,41.8017657,-87.6359281004
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,9,DCQTB2627,Jefferson Park 2,41.9760533,-87.76267965049
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,10,DDLSL3066,West Town 2,41.90818775,-87.67277999888
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,11,DEIDA3268,Near North Side 1,41.90808685,-87.65476058225
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,12,DFAKZ8204,New City 4,41.802323,-87.652894475
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,13,DFKYH6865,Morgan Park 1,41.69223635,-87.67489329296
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,14,DFQDK6326,Beverly 1,41.7328393,-87.67465490629
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,15,DFRKF1779,Norwood Park 2,41.99058225,-87.79848941722
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,16,DHQVH8975,Near West Side 6,41.8658287,-87.66865308211
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,17,DHSIJ5379,Washington Heights 1,41.72668335,-87.6533731
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,18,DHZTI7858,Pullman 1,41.71416735,-87.60386913021
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,19,DIEET8865,Hyde Park 4,41.78645279022,-87.60174594829
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,20,DIFIV9884,Dunning 3,41.94997245,-87.799195205
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,21,DIRJX6254,Greater Grand Crossing 2,41.76421335,-87.61966303202
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,22,DJCYU2364,Douglas 2,41.82725075,-87.61890358618
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,23,DJJVG1917,Edgewater 1,41.9893028,-87.67229309826
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,24,DKDJK5693,Roseland 1,41.726565,-87.61949170539
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,25,DLTCH1397,Woodlawn 2,41.77677010296,-87.58579570606
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,26,DLZBV6061,Auburn Gresham 4,41.7392967,-87.65309402456
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,27,DMMAG3845,Riverdale 3,41.6505642,-87.6038782
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,28,DNFCT5518,Roseland 6,41.70134325,-87.63695104339
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,29,DPCUT7707,Loop 2,41.88090137336,-87.61873552601
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,30,DQWCU6663,Austin 6,41.865808,-87.77006790729
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,31,DQZIL1804,Brighton Park 2,41.8150889,-87.68617463895
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,32,DRJGY6541,West Elsdon 1,41.7903099,-87.73683774404
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,33,DRZTP3103,Austin 7,41.87855645,-87.77003805377
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,34,DSKEW3707,Washington Heights 2,41.72629795,-87.63656666475
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,35,DUDWN9545,Ashburn 2,41.75226525,-87.72071577079
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,36,DUIZW8642,Norwood Park 5,41.9764404,-87.81663050627
1,phase1_chicago_realitycheck_n40,chicago_lcs_corrected_no_collocation,40,16,76557285,4076309456,867ec8f4f66add30,37,DVPZF1960,Near West Side 4,41.86523824401,-87.63522699006
